ID,Severity,State,Timezone,Temperature(F),Humidity(%),Pressure(in),Visibility(mi),Crossing,Stop,Traffic_Signal,Sunrise_Sunset
A-541434,2,MA,US/Eastern,75.0,33.0,29.97,8.0,False,False,False,Night
A-542989,4,TX,US/Central,97.9629023274036,65.37697961938757,30.84,1.0,False,False,False,Night
A-543230,3,TX,US/Central,88.17442300753032,36.05149335212093,29.85,7.0,False,False,False,Day
A-543674,2,NM,US/Mountain,73.62514721170677,48.0,36.033374222942626,6.0,False,False,True,Day
A-543979,2,CA,US/Pacific,87.13325533501302,59.31949734495815,31.518560939718782,8.0,False,False,False,Day
A-545634,2,MN,US/Central,81.19447114297836,41.694580975459594,30.38,7.0,False,False,True,Night
A-546104,3,TX,US/Central,88.1919117918384,65.53689406370471,30.11,5.0,False,False,False,Day
A-546827,3,CA,US/Pacific,88.22528834962431,59.58201179458066,31.091100066725,5.0,False,False,False,Night
A-548285,3,GA,US/Eastern,90.0,62.0,30.07,6.0,False,False,False,Night
A-549442,2,CA,US/Pacific,83.74361901299233,27.28832093966074,31.94443098587788,9.0,False,False,True,Day
A-550365,3,WA,US/Pacific,92.83762909704288,40.04625231705459,31.296371261907456,5.0,False,False,False,Night
A-551002,3,IL,US/Central,88.08135378192681,37.878492948694465,29.9,5.0,False,False,False,Night
A-551254,2,CA,US/Pacific,76.5688659213762,59.767104313583644,31.93832266503868,9.0,False,False,False,Day
A-551904,3,IN,US/Eastern,89.0,68.0,29.94,6.0,False,False,False,Day
A-552062,2,SC,US/Eastern,76.0,27.0,29.93,8.0,False,False,False,Night
A-552502,2,SC,US/Eastern,94.0,55.0,29.85,7.0,False,False,True,Night
A-552778,2,IL,US/Central,85.4271377657433,30.868564788251643,29.97,6.0,False,False,False,Night
A-553151,2,TN,US/Central,86.84009888366806,28.032686958011116,30.06,8.0,True,False,True,Night
A-553364,2,TX,US/Central,82.5785205306268,53.65043957919159,29.8,7.0,False,False,True,Day
A-554586,2,NC,US/Eastern,73.0,49.0,29.87,7.0,False,False,False,Night
A-556149,4,TX,US/Central,87.52576371681744,61.96294367044839,30.93,3.0,False,False,False,Day
A-557890,2,FL,US/Eastern,89.0,73.0,29.62,8.0,False,False,False,Night
A-558027,3,MO,US/Central,90.58403445468987,45.03818606105829,29.97,6.0,False,False,False,Day
A-55808,3,CA,US/Pacific,92.7060542175839,62.046213025245926,31.20140053198039,4.0,False,False,False,Night
A-560806,2,TX,US/Central,81.90251411940265,31.964487360326476,30.3,8.0,True,False,True,Day
A-561923,2,MA,US/Eastern,81.0,30.0,29.6,8.0,False,False,False,Day
A-563015,2,SC,US/Eastern,87.0,42.0,30.22,6.0,False,False,False,Night
A-563977,3,OR,US/Pacific,86.93484671657993,43.58658407367233,31.52165573530406,5.0,False,False,False,Night
A-564166,2,CA,US/Pacific,78.83270460497376,36.96909875311517,31.460330274285784,7.0,False,False,False,Night
A-565199,3,NY,US/Eastern,94.0,61.0,29.98,6.0,False,False,False,Night
A-565563,2,TX,US/Central,71.9887502133405,26.628691775262045,29.83,7.0,False,False,True,Day
A-565566,4,CO,US/Mountain,96.65496006623133,59.0,35.94633339986078,3.0,False,False,False,Night
A-567046,3,GA,US/Eastern,88.0,59.0,30.32,7.0,False,False,False,Night
A-567491,2,OK,US/Central,83.5308917281907,41.929357248760624,30.01,8.0,False,False,False,Night
A-568936,2,SC,US/Eastern,75.0,62.0,30.01,8.0,False,False,False,Day
A-570393,3,CA,US/Pacific,95.35542989455375,53.87478048590731,31.212081143702434,5.0,False,False,False,Night
A-570928,3,KY,US/Eastern,101.0,53.0,30.11,6.0,False,False,False,Day
A-57143,3,CA,US/Pacific,96.01033948992108,59.74542928335529,31.739032824470712,8.0,False,False,False,Night
A-57200,3,CA,US/Pacific,92.83931488591722,69.8339475388328,31.267974887345794,6.0,False,False,False,Night
A-573143,2,NY,US/Eastern,65.0,22.0,30.1,8.0,False,False,False,Day
A-574345,2,SC,US/Eastern,80.0,63.0,30.3,8.0,False,False,False,Day
A-574438,3,MN,US/Central,96.375973066926,53.93743630853314,30.06,5.0,False,False,False,Day
A-575031,3,TX,US/Central,99.25591151486583,65.52846770928419,30.19,6.0,False,False,False,Day
A-576101,3,VA,US/Eastern,94.0,67.0,29.98,5.0,False,False,False,Day
A-577458,3,TX,US/Central,88.22052462944166,41.922380729314106,30.04,5.0,False,False,False,Day
A-577778,2,AZ,US/Mountain,69.09647756686547,40.0,35.53214404134405,8.0,False,False,False,Day
A-579147,3,SC,US/Eastern,87.0,60.0,29.99,5.0,False,False,False,Night
A-579291,2,SC,US/Eastern,78.0,46.0,29.85,7.0,False,False,False,Day
A-579321,3,SC,US/Eastern,99.0,58.0,30.04,5.0,False,False,False,Day
A-579648,2,TX,US/Central,75.39580210354568,56.22462033853679,30.2,8.0,False,False,False,Day
A-580210,3,CO,US/Mountain,88.6048433769227,64.0,34.591064338499216,5.0,False,False,False,Night
A-580937,3,CT,US/Eastern,95.0,67.0,30.15,5.0,False,False,False,Day
A-581080,3,NJ,US/Eastern,84.0,52.0,29.86,5.0,False,False,False,Day
A-58203,2,CA,US/Pacific,82.59009585134324,30.974343904121945,31.658939251923893,8.0,False,False,True,Night
A-582819,2,TX,US/Central,83.79505401801558,39.098574350935834,29.87,9.0,False,False,False,Night
A-583422,3,CA,US/Pacific,95.86119691424467,54.83504200455513,31.74956266685613,6.0,False,False,False,Night
A-583611,3,NC,US/Eastern,92.0,63.0,30.06,6.0,False,False,False,Day
A-583617,3,NC,US/Eastern,84.0,45.0,29.94,6.0,False,False,True,Day
A-58422,2,CA,US/Pacific,82.40803076161225,48.51924092482472,31.920510543273476,7.0,False,True,False,Day
A-585202,2,PA,US/Eastern,77.0,27.0,30.03,8.0,False,False,False,Day
A-586392,2,TX,US/Central,79.91421152304851,58.07035393922335,30.22,8.0,True,False,False,Day
A-586993,4,UT,US/Mountain,89.14500490721892,43.0,35.45559079920927,1.0,False,False,False,Night
A-587247,2,CA,US/Pacific,77.29370743454811,22.5124329886421,31.755431311639377,8.0,False,False,False,Day
A-588617,1,GA,US/Eastern,70.0,50.0,29.96,9.0,False,False,False,Day
A-588831,2,MN,US/Central,92.93064911396475,63.385520370969175,29.86,8.0,False,False,False,Day
A-589384,2,AL,US/Central,71.16282477503779,37.00735289210055,30.09,6.0,False,False,False,Day
A-589454,3,TX,US/Central,86.98481216391083,65.38629901945482,30.22,5.0,False,False,False,Night
A-590422,2,NY,US/Eastern,73.0,45.0,30.21,7.0,False,False,False,Night
A-591415,2,SC,US/Eastern,75.0,26.0,30.15,7.0,False,False,False,Day
A-591870,2,TX,US/Central,93.93880280753376,43.13468563747813,29.75,7.0,False,False,False,Night
A-592123,3,TX,US/Central,86.07182226771715,65.66779415858431,29.73,5.0,False,False,True,Night
A-592306,3,TN,US/Central,84.82366883100349,48.6378447223911,29.91,6.0,False,False,False,Day
A-593178,2,NY,US/Eastern,86.0,70.0,30.3,7.0,False,False,False,Night
A-593504,2,OH,US/Eastern,72.0,28.0,30.09,8.0,False,False,False,Day
A-593785,2,NC,US/Eastern,88.0,60.0,30.09,8.0,False,False,False,Day
A-59430,3,CA,US/Pacific,97.50903398849478,50.01522038499598,31.88045465400632,6.0,False,False,False,Night
A-594351,3,SC,US/Eastern,90.0,72.0,30.01,6.0,False,False,False,Day
A-595134,3,CO,US/Mountain,87.91700286483969,53.0,35.79179387135496,4.0,False,False,False,Day
A-596017,2,VA,US/Eastern,81.0,45.0,30.13,7.0,False,False,False,Day
A-596502,3,FL,US/Eastern,97.0,64.0,29.88,4.0,False,False,True,Day
A-598478,3,MO,US/Central,96.29476763757825,44.66444339550882,29.96,5.0,False,False,False,Day
A-599040,2,NY,US/Eastern,81.0,49.0,30.04,7.0,False,False,False,Day
A-599092,3,PA,US/Eastern,92.0,46.0,30.15,7.0,False,False,False,Night
A-599581,2,CA,US/Pacific,84.06249518211924,47.29553102854641,31.772281242568866,7.0,False,False,False,Day
A-599969,3,NJ,US/Eastern,94.0,69.0,30.0,6.0,False,False,False,Day
A-601649,2,TN,US/Central,84.66520898380314,34.996817471942244,30.15,8.0,False,False,False,Day
A-601810,2,TX,US/Central,82.7300396827632,29.08702062941792,29.65,8.0,False,False,False,Day
A-601962,2,AZ,US/Mountain,83.16169401344578,51.0,34.454253838277616,6.0,True,False,True,Day
A-6020,3,CA,US/Pacific,95.56028786529794,54.29863238843039,31.171412278048592,6.0,False,False,False,Day
A-605779,2,KY,US/Eastern,90.0,62.0,29.9,5.0,False,False,False,Day
A-606323,2,SC,US/Eastern,85.0,45.0,30.08,6.0,False,False,False,Day
A-606851,3,TX,US/Central,86.79895059812952,65.54137093225894,30.07,5.0,False,False,False,Day
A-607401,2,AZ,US/Mountain,82.48723981830956,52.0,35.11869168959523,6.0,False,False,False,Day
A-608584,4,VA,US/Eastern,99.0,59.0,30.98,3.0,False,False,False,Day
A-608864,3,SC,US/Eastern,85.0,37.0,30.09,6.0,False,False,False,Day
A-609027,2,GA,US/Eastern,73.0,42.0,29.62,6.0,False,False,False,Day
A-609266,2,IL,US/Central,89.42136330255249,67.92896467004321,29.94,7.0,False,False,False,Day
A-609490,2,OK,US/Central,79.02381465372015,38.923214907028594,29.79,6.0,False,False,False,Day
A-609695,2,TN,US/Central,79.06080144741667,46.23435090570844,30.16,7.0,True,False,True,Night
A-610809,3,DC,US/Eastern,85.0,63.0,29.88,4.0,False,False,False,Day
A-611654,4,MO,US/Central,93.16022869317439,53.89415839283038,31.15,2.0,False,False,False,Day
A-612049,2,LA,US/Central,86.14095700680508,30.843205274692973,30.43,8.0,False,False,True,Day
A-612668,3,TX,US/Mountain,87.35296650273554,37.0,34.792721240214185,6.0,False,False,False,Day
A-613759,2,NV,US/Pacific,74.51422112902213,54.803061678401384,31.778312236694983,8.0,False,False,True,Day
A-614641,2,NY,US/Eastern,79.0,42.0,29.92,8.0,False,False,False,Night
A-614733,2,NJ,US/Eastern,86.0,70.0,30.29,9.0,False,False,False,Day
A-616501,2,CO,US/Mountain,67.27620171120672,22.0,35.4627860725411,6.0,False,False,False,Day
A-616738,2,CA,US/Pacific,88.26622977013399,59.90984823122718,31.929438944198594,7.0,False,True,False,Day
A-616998,3,MA,US/Eastern,81.0,39.0,30.11,4.0,False,False,False,Night
A-617002,3,MA,US/Eastern,94.0,57.0,30.0,7.0,False,False,False,Night
A-617214,2,PA,US/Eastern,77.0,46.0,30.17,6.0,True,False,True,Day
A-617744,2,NC,US/Eastern,74.0,42.0,30.64,7.0,False,False,False,Day
A-617956,2,FL,US/Eastern,85.0,41.0,30.25,7.0,False,False,False,Night
A-619381,3,WA,US/Pacific,91.18189110748602,69.77542238373427,31.10947247960796,7.0,False,False,False,Day
A-620193,2,KY,US/Eastern,80.0,63.0,29.71,7.0,True,False,False,Day
A-620389,2,NC,US/Eastern,72.0,35.0,29.95,7.0,True,False,True,Night
A-621239,2,TX,US/Central,91.67895883410917,55.01665675813683,30.11,7.0,False,False,False,Night
A-622508,3,NJ,US/Eastern,91.0,44.0,29.87,4.0,False,False,False,Day
A-622848,3,OH,US/Eastern,83.0,66.0,29.93,5.0,False,False,False,Day
A-622939,2,NC,US/Eastern,88.0,51.0,30.02,7.0,False,False,False,Day
A-623412,2,SC,US/Eastern,81.0,34.0,30.0,7.0,False,False,False,Day
A-623442,2,SC,US/Eastern,82.0,50.0,30.36,8.0,True,False,True,Day
A-623495,3,GA,US/Eastern,97.0,65.0,29.99,5.0,False,False,False,Night
A-624311,2,TN,US/Central,82.52669604810485,36.408601882888206,30.09,8.0,False,False,False,Day
A-624686,2,CA,US/Pacific,80.88339558872329,57.658747475379165,31.08359562884126,9.0,False,False,False,Night
A-624977,2,MA,US/Eastern,69.0,41.0,29.63,8.0,False,False,True,Night
A-625669,2,NC,US/Eastern,77.0,35.0,30.22,7.0,False,False,False,Day
A-626086,2,SC,US/Eastern,79.0,37.0,30.1,8.0,False,False,True,Day
A-626331,2,SC,US/Eastern,86.0,32.0,30.42,8.0,False,False,False,Day
A-626775,2,LA,US/Central,82.87729023253632,37.152729339953424,29.87,9.0,False,False,False,Day
A-628220,3,WA,US/Pacific,101.07856583414492,71.83557603469286,31.046536762068072,4.0,False,False,False,Night
A-629574,3,KY,US/Eastern,91.0,45.0,29.84,7.0,False,False,False,Day
A-629860,3,VA,US/Eastern,88.0,64.0,30.02,5.0,False,False,False,Night
A-630152,2,SC,US/Eastern,78.0,48.0,30.06,8.0,False,False,False,Day
A-630225,2,GA,US/Eastern,79.0,62.0,30.07,7.0,False,False,False,Day
A-630360,4,MO,US/Central,100.75499440761982,50.66841649886917,30.84,5.0,False,False,False,Day
A-631347,3,CA,US/Pacific,98.164453544848,57.91450744643194,31.211319273044126,6.0,False,False,False,Night
A-631978,4,KY,US/Eastern,92.0,42.0,30.97,3.0,False,False,False,Day
A-632409,2,FL,US/Eastern,75.0,60.0,30.16,8.0,True,False,True,Day
A-632485,3,GA,US/Eastern,89.0,70.0,30.03,5.0,False,False,False,Night
A-632937,2,IL,US/Central,78.23455860030288,43.314376468601374,30.15,5.0,False,False,True,Day
A-632944,2,IL,US/Central,89.76259138858205,59.57828679047517,29.72,5.0,False,False,True,Day
A-634825,3,NC,US/Eastern,89.0,39.0,29.9,6.0,False,False,False,Day
A-635502,2,SC,US/Eastern,84.0,69.0,30.11,8.0,False,False,False,Night
A-635643,2,NE,US/Central,73.03398761965236,23.56710242333732,30.15,7.0,True,False,True,Day
A-638514,3,WI,US/Central,97.97702763814057,72.61716782400876,30.06,8.0,False,False,False,Night
A-638596,3,IL,US/Central,91.73976054431404,45.1796256665149,30.0,7.0,False,False,False,Night
A-638917,4,TX,US/Central,98.68323106158513,66.70849212246547,31.13,4.0,False,False,False,Day
A-63901,2,CA,US/Pacific,79.55098290758994,29.093158306644433,31.35565964635866,9.0,False,False,False,Day
A-640114,2,PA,US/Eastern,71.0,58.0,30.03,9.0,False,False,False,Day
A-640628,2,VA,US/Eastern,74.0,32.0,29.89,7.0,False,False,True,Day
A-640722,2,FL,US/Eastern,77.0,40.0,29.55,8.0,False,False,False,Day
A-641680,2,AL,US/Central,86.33777864871503,50.85822254113676,29.93,8.0,False,False,True,Night
A-641715,2,OK,US/Central,83.25329097934039,56.93209704417665,29.98,8.0,False,False,False,Day
A-642051,3,CO,US/Mountain,90.39819740220923,47.0,34.60208752593649,7.0,False,False,False,Day
A-642149,2,AZ,US/Mountain,73.42719023704468,48.0,35.910081603797636,8.0,False,False,False,Day
A-643346,2,CA,US/Pacific,88.61096631756699,45.63637102939943,31.41261327645938,7.0,False,False,False,Day
A-644359,2,NY,US/Eastern,81.0,32.0,30.15,7.0,False,False,False,Day
A-645068,2,FL,US/Eastern,82.0,47.0,29.87,8.0,False,False,False,Night
A-646131,3,TN,US/Central,89.65315180470789,55.87046963438228,30.06,4.0,False,False,False,Day
A-646579,2,CA,US/Pacific,76.10389683663948,30.874221536323294,31.07353631546789,7.0,False,False,False,Night
A-647158,2,PA,US/Eastern,82.0,45.0,30.25,8.0,False,False,False,Night
A-647482,2,NC,US/Eastern,74.0,42.0,30.07,8.0,False,False,True,Day
A-647694,2,NC,US/Eastern,81.0,43.0,30.0,7.0,False,False,False,Night
A-648030,2,GA,US/Eastern,84.0,44.0,30.29,7.0,False,False,False,Day
A-648346,2,MN,US/Central,81.86956428453227,55.66649060179737,29.96,7.0,True,False,False,Night
A-648742,2,TX,US/Central,76.9218061165168,56.51293367509911,29.72,8.0,False,False,True,Day
A-650344,3,VA,US/Eastern,87.0,38.0,29.93,5.0,False,False,False,Day
A-651255,3,GA,US/Eastern,88.0,71.0,29.73,5.0,False,False,False,Night
A-652056,3,TX,US/Central,96.84396147599581,66.3140801619528,29.97,6.0,False,False,False,Night
A-652067,2,TX,US/Central,77.24217924538979,40.45065064520891,29.88,8.0,False,False,False,Day
A-652447,2,CA,US/Pacific,81.42454736209642,64.84819441688218,31.355491114482852,8.0,False,False,False,Day
A-652951,3,NY,US/Eastern,97.0,67.0,30.02,6.0,False,False,False,Day
A-653098,3,MD,US/Eastern,97.0,59.0,30.07,5.0,False,False,False,Night
A-653845,2,SC,US/Eastern,82.0,33.0,30.18,9.0,False,False,False,Day
A-654032,2,SC,US/Eastern,83.0,43.0,30.03,9.0,False,True,False,Night
A-654245,2,NE,US/Central,75.6760559999371,40.47627986223859,29.99,7.0,True,False,False,Day
A-654330,3,IL,US/Central,96.94906285960398,55.56199392315675,30.15,7.0,False,False,False,Night
A-655543,2,CA,US/Pacific,82.35626614011316,42.52593765690924,31.234604769327966,7.0,False,False,False,Night
A-655568,2,CA,US/Pacific,93.8580076274276,44.229309772504514,31.765123782333298,8.0,False,False,False,Day
A-655970,3,NY,US/Eastern,97.0,70.0,29.93,6.0,False,False,False,Night
A-656189,2,OH,US/Eastern,82.0,44.0,29.96,8.0,True,False,True,Day
A-656600,3,FL,US/Eastern,89.0,62.0,29.89,3.0,False,False,False,Night
A-65747,2,CA,US/Pacific,72.07440387165276,45.434516182547,30.838739641695067,6.0,False,False,False,Day
A-657898,2,AL,US/Central,77.73557926353301,57.867360985355205,29.87,8.0,False,False,False,Day
A-659142,2,LA,US/Central,82.56632778423003,57.04950563585401,30.14,8.0,False,False,False,Day
A-660411,3,NY,US/Eastern,96.0,74.0,30.01,5.0,False,False,False,Day
A-660864,2,NC,US/Eastern,87.0,63.0,29.87,9.0,False,False,False,Day
A-661275,2,SC,US/Eastern,80.0,53.0,30.05,8.0,False,False,False,Day
A-661506,3,NE,US/Central,86.61875156753386,28.22900729946649,29.73,5.0,False,True,False,Day
A-661987,3,TN,US/Central,95.74756055182529,55.33739451047879,29.94,7.0,False,False,False,Day
A-66229,3,CA,US/Pacific,96.18776522052023,71.4537665249081,31.93650710454157,5.0,False,False,False,Day
A-662894,2,NY,US/Eastern,87.0,58.0,30.27,7.0,False,False,False,Day
A-66385,3,CA,US/Pacific,93.74251008186229,31.63341491112574,31.7954956504595,6.0,False,False,False,Day
A-665318,2,MA,US/Eastern,74.0,42.0,29.88,8.0,False,False,False,Night
A-666020,2,NC,US/Eastern,85.0,69.0,29.6,7.0,True,False,True,Day
A-667169,2,TX,US/Central,77.56194076584069,59.51331326705689,30.0,6.0,False,False,False,Day
A-667928,3,CA,US/Pacific,81.62325045621779,59.54077979631903,31.476291549053627,5.0,False,False,False,Day
A-668061,3,CA,US/Pacific,93.48221166941579,41.09183641080217,31.91835433912049,6.0,False,False,False,Night
A-668437,3,NY,US/Eastern,84.0,51.0,29.83,5.0,False,False,False,Night
A-670122,2,AL,US/Central,78.4340558298026,36.98020989774371,30.04,9.0,False,False,False,Day
A-670240,2,TX,US/Central,77.97920103279671,51.97982614589737,29.91,6.0,False,False,True,Day
A-670375,3,UT,US/Mountain,90.59252119750649,43.0,35.032288922256235,5.0,False,False,False,Day
A-671108,2,CT,US/Eastern,77.0,35.0,30.01,8.0,False,False,False,Day
A-671390,2,OH,US/Eastern,91.0,62.0,29.78,6.0,False,False,False,Day
A-671681,3,NC,US/Eastern,81.0,66.0,30.0,5.0,False,False,False,Day
A-672123,2,GA,US/Eastern,76.0,46.0,29.71,7.0,False,False,False,Day
A-672695,2,OK,US/Central,78.62192291526996,45.36854520243165,30.06,6.0,False,True,False,Day
A-672908,3,TX,US/Central,92.70780091557292,72.88847222503634,29.9,5.0,False,False,False,Night
A-672911,3,TX,US/Central,81.01027871147885,64.98370847933674,29.88,6.0,False,False,False,Day
A-672943,2,TX,US/Central,83.85155891990095,32.3014227261984,30.05,8.0,True,False,True,Day
A-673827,2,CA,US/Pacific,81.7642762930905,56.61957667640844,31.65493893527621,8.0,False,False,False,Day
A-674763,3,NY,US/Eastern,90.0,48.0,30.0,7.0,False,False,False,Day
A-674806,3,PA,US/Eastern,77.0,59.0,29.86,5.0,False,False,True,Day
A-674845,3,PA,US/Eastern,91.0,41.0,30.02,5.0,False,False,False,Day
A-675339,3,CA,US/Pacific,88.64600009386571,29.840387422465287,31.38751373149112,7.0,False,False,False,Day
A-676328,2,FL,US/Eastern,81.0,34.0,29.94,8.0,False,False,False,Night
A-676361,2,FL,US/Eastern,87.0,33.0,29.96,9.0,False,False,True,Day
A-676652,2,SC,US/Eastern,75.0,58.0,30.21,9.0,False,False,True,Night
A-676860,3,WI,US/Central,93.67339781470996,61.01299420588296,29.97,7.0,False,False,False,Day
A-677414,2,TX,US/Central,89.46430922849747,70.69547623424532,29.91,7.0,False,False,False,Day
A-677688,2,AZ,US/Mountain,87.82516097027691,48.0,35.20988233845727,8.0,True,False,True,Night
A-678041,2,CA,US/Pacific,81.45123731916452,60.27037606659035,31.951286166894096,6.0,False,False,False,Day
A-67878,3,CA,US/Pacific,93.09506696936062,35.13198415252003,31.680694374002563,8.0,False,False,False,Day
A-679194,3,GA,US/Eastern,86.0,59.0,30.0,6.0,False,False,False,Day
A-679664,2,TX,US/Central,93.47501080562364,39.48181107269622,30.02,6.0,False,False,True,Day
A-680869,2,NY,US/Eastern,81.0,36.0,29.74,8.0,False,False,False,Day
A-680981,2,PA,US/Eastern,70.0,41.0,30.0,7.0,False,False,False,Day
A-681879,3,SC,US/Eastern,83.0,67.0,30.27,6.0,False,False,True,Day
A-68189,3,CA,US/Pacific,100.27691005806179,50.209460280399234,31.440578249371722,6.0,False,False,False,Night
A-685292,3,CO,US/Mountain,85.51789196020903,57.0,34.91621011311673,7.0,False,False,False,Day
A-685607,2,CA,US/Pacific,82.41797387372891,30.469744815508164,31.418900909384444,8.0,False,False,False,Day
A-685679,2,CA,US/Pacific,83.33300609121486,27.52817412620801,31.395211771733514,7.0,False,False,False,Day
A-686267,3,NC,US/Eastern,91.0,72.0,30.19,4.0,False,False,False,Night
A-686387,3,FL,US/Eastern,92.0,41.0,30.08,5.0,False,False,False,Day
A-686709,3,CA,US/Pacific,93.58230073648038,62.21432088586602,31.801454428558323,4.0,False,False,False,Day
A-689411,3,NY,US/Eastern,92.0,43.0,29.81,6.0,False,False,False,Day
A-68986,3,CA,US/Pacific,97.33741596384414,39.03595402844187,31.132144733982003,4.0,False,False,False,Day
A-690105,2,SC,US/Eastern,67.0,24.0,30.07,9.0,False,False,True,Day
A-691005,2,TX,US/Central,81.37109454135985,60.350090013055855,29.61,6.0,False,True,False,Day
A-691011,2,TX,US/Central,89.47464849891725,33.45489260169979,30.24,8.0,False,True,False,Day
A-691601,2,CA,US/Pacific,88.70846311364144,49.44640690696106,31.704231608325067,7.0,False,False,False,Day
A-692065,3,OH,US/Eastern,92.0,57.0,29.82,6.0,False,False,False,Day
A-692486,2,FL,US/Eastern,84.0,35.0,29.85,7.0,False,False,False,Night
A-693028,4,IL,US/Central,96.9491968766048,68.17499912591363,31.0,3.0,False,False,False,Day
A-69341,3,CA,US/Pacific,93.37090020428164,67.54922718689252,32.11357413475024,5.0,False,False,False,Day
A-694927,2,VA,US/Eastern,72.0,39.0,30.18,7.0,False,False,False,Day
A-695332,3,SC,US/Eastern,91.0,40.0,30.0,7.0,False,False,False,Day
A-695682,2,TX,US/Central,82.7981002400807,33.066135701560036,30.16,5.0,False,False,False,Day
A-696640,2,CA,US/Pacific,79.33721564724523,34.36669552437824,31.47774547692707,8.0,False,False,False,Day
A-697390,2,NC,US/Eastern,83.0,62.0,29.97,7.0,False,False,False,Day
A-697597,3,FL,US/Eastern,88.0,56.0,29.98,7.0,False,False,False,Day
A-698805,2,WA,US/Pacific,86.79515544997804,29.39716595030607,31.428106604371976,8.0,True,False,True,Night
A-699467,3,GA,US/Eastern,94.0,59.0,30.08,7.0,False,False,False,Day
A-700706,2,NC,US/Eastern,82.0,39.0,30.02,8.0,False,False,False,Day
A-700963,3,FL,US/Eastern,83.0,59.0,29.92,4.0,False,False,False,Day
A-703498,2,NC,US/Eastern,84.0,51.0,29.88,8.0,False,False,False,Night
A-703577,2,VA,US/Eastern,86.0,67.0,30.01,7.0,False,False,False,Day
A-703647,3,FL,US/Eastern,97.0,52.0,30.0,6.0,False,False,False,Day
A-704123,2,WI,US/Central,91.77232785249538,70.25331140424979,29.78,8.0,False,False,False,Day
A-70432,2,CA,US/Pacific,86.61708958090931,53.2833188103728,31.35062736402683,9.0,False,False,False,Day
A-704651,3,TX,US/Central,86.32083340827063,56.2749079969576,30.08,5.0,False,False,False,Day
A-705453,3,SC,US/Eastern,92.0,37.0,30.02,6.0,False,False,False,Day
A-705568,4,GA,US/Eastern,98.0,73.0,30.95,3.0,False,False,False,Day
A-705867,2,AZ,US/Mountain,73.79553248710627,37.0,34.92806864764198,8.0,False,False,False,Day
A-706346,3,FL,US/Eastern,85.0,42.0,30.15,5.0,False,False,False,Day
A-707446,2,VA,US/Eastern,76.0,48.0,29.95,8.0,False,False,False,Day
A-707771,3,GA,US/Eastern,97.0,54.0,29.85,5.0,False,False,False,Day
A-707898,2,SC,US/Eastern,82.0,31.0,30.24,6.0,False,False,False,Night
A-708150,3,TX,US/Central,96.32979579702841,63.538100152234406,30.01,5.0,False,False,False,Day
A-710899,3,TX,US/Central,80.60116351235507,46.5515188892363,29.93,5.0,False,False,False,Day
A-711060,2,TX,US/Central,74.15734310097719,44.84508916113311,30.39,6.0,False,False,False,Night
A-711065,3,TX,US/Central,87.49703248192573,32.54719320821817,30.07,5.0,False,False,False,Night
A-711277,2,AZ,US/Mountain,90.06423005954242,40.0,34.174201846707014,6.0,False,True,False,Day
A-712999,3,MN,US/Central,90.41412153975384,33.849308569408656,30.2,4.0,False,False,False,Day
A-713948,3,CA,US/Pacific,97.40032434357677,61.1394610524989,31.44656267004813,5.0,False,False,False,Day
A-714100,2,CA,US/Pacific,89.05382941295997,41.39275909294005,30.8839357646993,8.0,False,False,False,Day
A-714856,4,SC,US/Eastern,97.0,61.0,30.91,3.0,False,False,False,Day
A-715499,2,TN,US/Central,73.12247136484432,28.506555128811577,30.4,8.0,False,False,False,Day
A-716401,3,PA,US/Eastern,90.0,36.0,30.1,6.0,True,False,False,Day
A-719017,2,OR,US/Pacific,76.3615923331615,53.88797141966971,31.33216676916374,9.0,False,False,False,Day
A-719181,2,CA,US/Pacific,79.00828037134985,51.39247512168488,31.2592388596923,7.0,True,False,False,Day
A-720177,3,TX,US/Central,92.22841609451953,32.25739713767696,30.05,6.0,False,False,False,Day
A-720429,3,CA,US/Pacific,106.42365138262865,63.28837923946139,31.63667580489214,7.0,False,False,False,Night
A-720954,4,CA,US/Pacific,93.9906954806474,66.6937960525975,32.184172010043866,3.0,False,False,False,Night
A-720985,3,CA,US/Pacific,90.98958733591678,61.07889366400309,31.77834961290527,3.0,False,False,False,Day
A-722398,2,CA,US/Pacific,83.12469474134937,34.860529703920996,31.597176641942056,7.0,False,False,False,Day
A-723740,4,GA,US/Eastern,91.0,54.0,31.12,4.0,False,False,False,Day
A-723858,2,WI,US/Central,72.33233240977486,26.46507067545988,30.1,7.0,False,False,False,Day
A-723995,3,TX,US/Central,87.46630361190526,41.486584429675915,30.08,5.0,False,False,True,Day
A-724899,3,CA,US/Pacific,85.16528112211996,44.795194421125544,31.563000890233308,5.0,False,False,False,Night
A-725051,2,CA,US/Pacific,91.47456778908914,43.853963978651635,31.607580076420984,8.0,False,False,False,Day
A-725163,3,NY,US/Eastern,86.0,44.0,29.98,5.0,False,False,False,Day
A-727318,2,NY,US/Eastern,77.0,61.0,29.38,5.0,False,False,True,Day
A-728099,2,SC,US/Eastern,78.0,62.0,30.23,9.0,False,False,True,Day
A-72866,2,CA,US/Pacific,82.6501470057949,50.776534286621676,31.3811450290287,6.0,False,False,False,Day
A-730168,2,NC,US/Eastern,87.0,43.0,30.05,7.0,False,False,False,Day
A-731178,2,TX,US/Central,81.76030811347975,38.220225480086334,29.81,9.0,False,False,False,Night
A-732091,3,MD,US/Eastern,88.0,46.0,29.88,5.0,False,False,False,Day
